
fileCMLP_06.datTalpha26.0 L=39.99999999999999execution time: 22 secondenumber CS=176appelExacte0
fileCMLP_06.datTalpha30.0 L=27.0execution time: 28 secondenumber CS=111appelExacte0
fileCMLP_07.datTalpha21.0 L=30.63829803466797execution time: 10 secondenumber CS=117appelExacte5
fileCMLP_07.datTalpha26.0 L=20.61855697631836execution time: 16 secondenumber CS=109appelExacte5
fileCMLP_07.datTalpha30.0 L=8.0execution time: 2 secondenumber CS=3appelExacte0
fileCMLP_08.datTalpha21.0 L=47.87234115600586execution time: 17 secondenumber CS=136appelExacte5
fileCMLP_08.datTalpha26.0 L=43.88625592417063execution time: 35 secondenumber CS=310appelExacte1
fileCMLP_08.datTalpha30.0 L=21.000000000000007execution time: 12 secondenumber CS=56appelExacte0
fileCMLP_09.datTalpha11.0 L=147.67541098669395execution time: 3779 secondenumber CS=950appelExacte25
fileCMLP_09.datTalpha13.0 L=119.63474825503171execution time: 3616 secondenumber CS=1135appelExacte22
fileCMLP_09.datTalpha15.0 L=49.00000000000001execution time: 34 secondenumber CS=111appelExacte1
fileCMLP_10.datTalpha11.0 L=120.00000000000003execution time: 89 secondenumber CS=353appelExacte1
fileCMLP_10.datTalpha13.0 L=116.24365482233496execution time: 1715 secondenumber CS=1194appelExacte23
fileCMLP_10.datTalpha15.0 L=65.00000000000001execution time: 61 secondenumber CS=202appelExacte1
fileCMLP_11.datTalpha11.0 L=140.03600755192446execution time: 4024 secondenumber CS=782appelExacte8
fileCMLP_11.datTalpha13.0 L=114.94810961934579execution time: 6000 secondenumber CS=1096appelExacte8
fileCMLP_11.datTalpha15.0 L=75.99999999999997execution time: 68 secondenumber CS=258appelExacte1
fileCMLP_12.datTalpha11.0 L=166.12123107910156execution time: 5695 secondenumber CS=969appelExacte11
fileCMLP_12.datTalpha13.0 L=138.0731201171875execution time: 3629 secondenumber CS=949appelExacte8
fileCMLP_12.datTalpha15.0 L=103.00000000000004execution time: 77 secondenumber CS=526appelExacte1
fileCMLP_13.datTalpha21.0 L=135.63429260253906execution time: 3999 secondenumber CS=1122appelExacte6
fileCMLP_13.datTalpha26.0 L=102.96195983886719execution time: 3841 secondenumber CS=1233appelExacte8
fileCMLP_13.datTalpha30.0 L=48.99999999999998execution time: 80 secondenumber CS=152appelExacte1
fileCMLP_14.datTalpha21.0 L=120.0execution time: 325 secondenumber CS=359appelExacte1
fileCMLP_14.datTalpha26.0 L=113.45472717285156execution time: 4643 secondenumber CS=1229appelExacte1
fileCMLP_14.datTalpha30.0 L=46.00000000000001execution time: 344 secondenumber CS=172appelExacte1
fileCMLP_15.datTalpha21.0 L=138.83802795410156execution time: 4918 secondenumber CS=857appelExacte5
fileCMLP_15.datTalpha26.0 L=109.81256866455078execution time: 4592 secondenumber CS=1000appelExacte2
fileCMLP_15.datTalpha30.0 L=51.99999999999999execution time: 61 secondenumber CS=153appelExacte1
fileCMLP_16.datTalpha21.0 L=158.47691345214844execution time: 119 secondenumber CS=735appelExacte0
fileCMLP_16.datTalpha21.0 L=158.52816772460938execution time: 4380 secondenumber CS=754appelExacte2
fileCMLP_16.datTalpha26.0 L=127.39884185791016execution time: 7598 secondenumber CS=932appelExacte1
fileCMLP_16.datTalpha30.0 L=83.99999999999999execution time: 120 secondenumber CS=338appelExacte1
fileCMLP_01.datTalpha13.0 L=47.811447811447835execution time: 509 secondenumber CS=581appelExacte68
fileCMLP_01.datTalpha15.0 L=33.33333333333333execution time: 14 secondenumber CS=160appelExacte1
fileCMLP_02.datTalpha13.0 L=40.00000000000001execution time: 21 secondenumber CS=127appelExacte1
fileCMLP_02.datTalpha15.0 L=27.0execution time: 21 secondenumber CS=71appelExacte1
fileCMLP_03.datTalpha13.0 L=33.63057324840765execution time: 20 secondenumber CS=144appelExacte23
fileCMLP_03.datTalpha15.0 L=15.0execution time: 12 secondenumber CS=17appelExacte1
fileCMLP_04.datTalpha13.0 L=44.32989501953125execution time: 22 secondenumber CS=151appelExacte20
fileCMLP_04.datTalpha15.0 L=21.0execution time: 7 secondenumber CS=34appelExacte1
fileCMLP_01.datTalpha11.0 L=49.48051834106445execution time: 14 secondenumber CS=143appelExacte21
fileCMLP_01.datTalpha13.0 L=47.81144781144782execution time: 562 secondenumber CS=774appelExacte93
fileCMLP_01.datTalpha15.0 L=33.33333333333333execution time: 14 secondenumber CS=160appelExacte1
fileCMLP_02.datTalpha11.0 L=40.00000000000001execution time: 28 secondenumber CS=103appelExacte1
fileCMLP_02.datTalpha13.0 L=39.99999999999999execution time: 22 secondenumber CS=144appelExacte1
fileCMLP_02.datTalpha15.0 L=27.000000000000004execution time: 21 secondenumber CS=65appelExacte1
fileCMLP_03.datTalpha11.0 L=33.99999999999999execution time: 12 secondenumber CS=68appelExacte1
fileCMLP_03.datTalpha13.0 L=32.5execution time: 15 secondenumber CS=146appelExacte4
fileCMLP_03.datTalpha15.0 L=15.0execution time: 12 secondenumber CS=15appelExacte1
fileCMLP_04.datTalpha11.0 L=59.13165283203125execution time: 205 secondenumber CS=471appelExacte39
fileCMLP_04.datTalpha13.0 L=44.32989690721651execution time: 20 secondenumber CS=187appelExacte11
fileCMLP_03.datTalpha11.0 L=34.00000000000001execution time: 12 secondenumber CS=63appelExacte1
fileCMLP_03.datTalpha13.0 L=33.63057327270508execution time: 24 secondenumber CS=202appelExacte25
fileCMLP_03.datTalpha15.0 L=14.999999999999998execution time: 13 secondenumber CS=14appelExacte1
fileCMLP_04.datTalpha11.0 L=59.13165283203125execution time: 151 secondenumber CS=430appelExacte34
fileCMLP_04.datTalpha13.0 L=44.329896907216515execution time: 20 secondenumber CS=273appelExacte5
fileCMLP_04.datTalpha15.0 L=21.000000000000004execution time: 7 secondenumber CS=38appelExacte1
fileCMLP_05.datTalpha21.0 L=48.94736862182617execution time: 57 secondenumber CS=254appelExacte21
fileCMLP_05.datTalpha26.0 L=45.731571197509766execution time: 3609 secondenumber CS=1080appelExacte125
fileCMLP_05.datTalpha30.0 L=31.33333333333332execution time: 36 secondenumber CS=251appelExacte2
fileCMLP_06.datTalpha21.0 L=40.0execution time: 32 secondenumber CS=84appelExacte1
fileCMLP_06.datTalpha26.0 L=40.0execution time: 25 secondenumber CS=171appelExacte1
fileCMLP_06.datTalpha30.0 L=26.999999999999996execution time: 26 secondenumber CS=91appelExacte1
fileCMLP_07.datTalpha21.0 L=30.63829803466797execution time: 21 secondenumber CS=82appelExacte20
